timestamp,ICAO,CIAD,Aeródromo,Cidade,UF,Status,NOTAM,Debug
2019-04-18T04:21:45.819925-03:00,SIBN,RO0011,Savana,JARU,RO,OK,[],{'response_status_code': 200}
2019-04-18T04:21:50.740931-03:00,SDXA,RR0024,SAWI,NORMANDIA,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1268/2018,"['INFOTEMP 1268/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO \n Duração:  11/11/18 10:57 a 31/12/20 23:59 UTC  | Divulgação: 11/11/2018 10:55']",{'response_status_code': 200}
2019-04-18T04:21:55.594930-03:00,SIPO,BA0094,Sebastião José Pereira,CONDEÚBA,BA,OK,[],{'response_status_code': 200}
2019-04-18T04:17:50.440341-03:00,SSEG,PR0073,Sementes Guerra,RENASCENÇA,PR,OK,[],{'response_status_code': 200}
2019-04-18T04:17:55.901343-03:00,SWAP,MT0326,Sementes Petrovina,PEDRA PRETA,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:18:00.211344-03:00,SSWU,RS0100,Sementes Umbu,SÃO LUIZ GONZAGA,RS,OK,[],{'response_status_code': 200}
2019-04-18T04:18:05.776323-03:00,SJSE,PA0078,Serabi,ITAITUBA,PA,OK,[],{'response_status_code': 200}
2019-04-18T04:18:10.399304-03:00,SJKK,PR0057,Sérgio Bonifácio,IVAIPORÃ,PR,OK,[],{'response_status_code': 200}
2019-04-18T04:18:14.402381-03:00,SISM,AP0005,Sérgio Miranda,MACAPÁ,AP,OK,[],{'response_status_code': 200}
2019-04-18T04:18:19.320381-03:00,SDZS,PI0019,Serra Branca Agrícola,URUÇUÍ,PI,OK,[],{'response_status_code': 200}
2019-04-18T04:18:24.815382-03:00,SJRC,MT0213,Serra da Borda,VILA BELA DA SANTÍSSIMA TRINDADE,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:18:28.674341-03:00,SNFV,GO0096,Serra da Pintura,SANTA FÉ DE GOIÁS,GO,OK,[],{'response_status_code': 200}
2019-04-18T04:18:34.164339-03:00,SNLG,MG0155,Serra do Cipó,JABOTICATUBAS,MG,OK,['F0571/19  R  F0032/19  03/04/2019 15:32 \n PJE SUBJ AUTH APP BELO HORIZONTE ACONTECERA CENTRO AD (192355S/0434447W) RAIO 2KM RTO \n \n  SFC \n  FL145 \n  03/04/19 15:32 a 01/07/19 20:28 UTC \n  APR 03 1532-2053 APR 04 TIL JUL 01 SR-SS'],{'response_status_code': 200}
2019-04-18T04:18:38.549334-03:00,SJMV,RR0080,Serra do Sol,UIRAMUTÃ,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1273/2018,"['INFOTEMP 1273/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  11/11/18 23:49 a 31/12/20 23:59 UTC  | Divulgação: 11/11/2018 23:48']",{'response_status_code': 200}
2019-04-18T04:18:43.141341-03:00,SIPK,MT0116,SESC Pantanal,POCONÉ,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:18:47.727373-03:00,SDCM,BA0069,Sete Povos,SÃO DESIDÉRIO,BA,OK,[],{'response_status_code': 200}
2019-04-18T04:18:52.368344-03:00,SJBX,RN0007,Severino Lopes,SÃO JOSÉ DE MIPIBU,RN,OK,"['INFOTEMP 1452/2018 \n OBST (TORRE) LGTD ELEV 397,31FT COORD 060030.90S/0351525.00W VIOLANDO O PLANO BASICO DE ZONA DE PROTECAO DO AD \n Duração:  06/12/18 15:00 a 05/12/19 23:59 UTC  | Divulgação: 06/12/2018 18:07']",{'response_status_code': 200}
2019-04-18T04:18:56.517342-03:00,SSXS,BA0170,Sidel,ARACI,BA,OK,[],{'response_status_code': 200}
2019-04-18T04:18:59.525304-03:00,SSTQ,AP0011,Silvestre,PEDRA BRANCA DO AMAPARI,AP,OK,[],{'response_status_code': 200}
2019-04-18T04:19:04.035342-03:00,SWWT,MG0208,Sílvio Gonçalves de Mello,MORADA NOVA DE MINAS,MG,OK,[],{'response_status_code': 200}
2019-04-18T04:19:08.105650-03:00,SIBO,MG0091,Simão Sarkis Simão,TRÊS MARIAS,MG,OK,[],{'response_status_code': 200}
2019-04-18T04:19:11.969647-03:00,SJOJ,MA0030,Simasa,AÇAILÂNDIA,MA,OK,[],{'response_status_code': 200}
2019-04-18T04:19:16.468687-03:00,SIAI,PR0042,Sítio Aeroportuário Esteirinha,GOIOERÊ,PR,OK,[],{'response_status_code': 200}
2019-04-18T04:19:21.734610-03:00,SDXY,MA0017,Sitio Cajuapara,ITINGA DO MARANHÃO,MA,OK,[],{'response_status_code': 200}
2019-04-18T04:19:26.828646-03:00,SIAW,PA0041,Sítio Gurupi,ULIANÓPOLIS,PA,OK,[],{'response_status_code': 200}
2019-04-18T04:19:30.800668-03:00,SSEW,SP0245,Sítio Limoeiro,PARDINHO,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:19:35.031643-03:00,SDRY,RJ0018,Sítio Ouro Preto,VASSOURAS,RJ,OK,[],{'response_status_code': 200}
2019-04-18T04:19:39.334648-03:00,SSAY,MS0246,Sítio Pouso do Aviador,CAMPO GRANDE,MS,OK,"['INFOTEMP 0204/2019 \n AD ACFT APOS TKOF PROSSEGUIR COMPULSORIAMENTE NA PROA DAS PSN TORRE (REA JULIET) OU PEIXE (REA INDIA), MANTENDO 1000FT AGL PARA A PARTIR DESSAS PSN INGRESSAREM NAS REA \n Duração:  23/04/19 00:00 a 17/05/19 23:59 UTC  | Divulgação: 04/04/2019 20:15']",{'response_status_code': 200}
2019-04-18T04:19:44.073667-03:00,SSSP,PR0090,Sítio Primavera,BOM JESUS DO SUL,PR,OK,[],{'response_status_code': 200}
2019-04-18T04:19:49.943647-03:00,SWJZ,ND,Sítio Primavera ,ITAITUBA,PA,OK,[],{'response_status_code': 200}
2019-04-18T04:19:54.749647-03:00,SDSE,SP0141,Sítio Santa Helena,GABRIEL MONTEIRO,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:19:59.929649-03:00,SJGJ,SP0209,Sítio São Jorge,ITAPEVA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:20:05.192689-03:00,SDZZ,SP0169,Sítio São José,NOVA EUROPA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:20:10.122611-03:00,SNYY,PR0070,Sítio São Luiz,BOA ESPERANÇA,PR,OK,[],{'response_status_code': 200}
2019-04-18T04:20:15.288647-03:00,SSKX,SE0004,SKYJU,ESTÂNCIA,SE,OK,['INFOTEMP 0211/2019 \n AD CLSD DEVIDO DECISÃO JUDICIAL \n Duração:  29/04/19 00:00 a 03/05/19 23:59 UTC  | Divulgação: 07/04/2019 14:29'],{'response_status_code': 200}
2019-04-18T04:20:20.564686-03:00,SJMW,RR0081,Socó,UIRAMUTÃ,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1274/2018,"['INFOTEMP 1274/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  11/11/18 23:53 a 31/12/20 23:59 UTC  | Divulgação: 11/11/2018 23:52']",{'response_status_code': 200}
2019-04-18T04:20:24.779646-03:00,SSXH,BA0168,Sócrates Mariani Bittencourt,BRUMADO,BA,OK,[],{'response_status_code': 200}
2019-04-18T04:20:29.643647-03:00,SWSL,MT0399,SOLAG - Sol e Lua Aviação Agrícola,LUCAS DO RIO VERDE,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:20:34.630646-03:00,SNPV,RS0087,Solidão,MOSTARDAS,RS,OK,[],{'response_status_code': 200}
2019-04-18T04:20:39.429655-03:00,SWSP,MT0402,Sopave Norte,NOVA UBIRATÃ,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:20:44.519687-03:00,SDPZ,MS0043,Sossego,RIBAS DO RIO PARDO,MS,OK,[],{'response_status_code': 200}
2019-04-18T04:20:50.177640-03:00,SSTS,MT0314,Soteco,CÁCERES,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:20:55.104894-03:00,SSTD,BA0164,Stracci,SÃO DESIDÉRIO,BA,OK,['Revogado INFOTEMP 0020/2019 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO \n Duração:  11/02/19 00:00 a 11/02/20 23:59 UTC  | Divulgação: 08/01/2019 13:44'],{'response_status_code': 200}
2019-04-18T04:21:00.661972-03:00,SSAZ,RN0010,Stratus Ale,NATAL,RN,OK,[],{'response_status_code': 200}
2019-04-18T04:21:04.412891-03:00,SJMX,RR0082,Suapí,PACARAIMA,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1275/2018,"['INFOTEMP 1275/2018 \n  AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO \n Duração:  11/11/18 23:59 a 31/12/20 23:59 UTC  | Divulgação: 11/11/2018 23:58']",{'response_status_code': 200}
2019-04-18T04:21:09.641895-03:00,SIOG,MT0112,Suinobras,DIAMANTINO,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:21:14.579931-03:00,SWSM,MT0400,Sulina Sementes,DIAMANTINO,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:21:19.892935-03:00,SSET,SC0037,Sunset,IMBITUBA,SC,OK,"['E0285/19  R  E2656/18  13/02/2019 11:43 \n PJE ACONTECERA SUBJ COOR ACC CURITIBA CENTRO COORD 281046S/0484058W (IMBITUBA,SC) RAIO 6KM RTO \n \n  GND \n  FL145 \n  13/02/19 11:43 a 12/05/19 20:34 UTC \n  FEB 13 1143-SS FEB 14 TIL MAY 12 HJ']",{'response_status_code': 200}
2019-04-18T04:21:25.567930-03:00,SIFF,RS0059,Sunset Airfield,SÃO FRANCISCO DE PAULA,RS,OK,[],{'response_status_code': 200}
2019-04-18T04:21:30.186930-03:00,SWUQ,RR0113,Surucucu,ALTO ALEGRE,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1494/2018,"['INFOTEMP 1494/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  14/12/18 12:10 a 31/12/20 23:59 UTC  | Divulgação: 14/12/2018 13:13', 'Revogado INFOTEMP 1188/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT DESTINADAS APOIAR A SECRETARIA ESPECIAL DE SAUDE INDIGENA E CASO O AD ESTEJA LOCALIZADO NA AREA RESTRITA SBR 701 (FRONTEIRA), A ACFT ENVOLVIDA NA MISSAO DEVERA POSSUIR OBRIGATORIAMENTE UMA AVOAR VALIDA EMITIDA PELO EXMO SR COMANDANTE DA ALA 8  \n Duração:  09/11/18 18:50 a 31/12/20 23:59 UTC  | Divulgação: 09/11/2018 18:50']",{'response_status_code': 200}
2019-04-18T04:21:34.302930-03:00,SJFU,PB0013,Tabuleiro,BANANEIRAS,PB,OK,[],{'response_status_code': 200}
2019-04-18T04:21:39.494969-03:00,SJTO,BA0123,Tabuleiro III,SÃO DESIDÉRIO,BA,OK,[],{'response_status_code': 200}
2019-04-18T04:21:44.278922-03:00,SSKN,SP0250,Takeo Noguchi,ARARAQUARA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:21:49.389894-03:00,SINJ,MS0108,Tamanduá Bandeira - MC,RIBAS DO RIO PARDO,MS,OK,[],{'response_status_code': 200}
2019-04-18T04:21:54.377891-03:00,SNWQ,PI0032,Tambori,TERESINA,PI,Aeródromo FECHADO até 20/09/19: INFOTEMP 0865/2018,['INFOTEMP 0865/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO \n Duração:  21/09/18 19:05 a 20/09/19 23:59 UTC  | Divulgação: 21/09/2018 19:02'],{'response_status_code': 200}
2019-04-18T04:21:59.019894-03:00,SJTP,MT0221,Tapurah,TAPURAH,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:22:04.516929-03:00,SWTR,AM0054,Taraquá,SÃO GABRIEL DA CACHOEIRA,AM,Aeródromo FECHADO até 31/12/20: INFOTEMP 0161/2019,"['Revogado INFOTEMP 1466/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO \n Duração:  06/12/18 18:25 a 31/12/20 23:59 UTC  | Divulgação: 06/12/2018 21:54', 'Revogado INFOTEMP 1227/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO  RMK: EXC ACFT DESTINADAS APOIAR A SECRETARIA ESPECIAL DE SAUDE INDIGENA E  CASO O AD ESTEJA LOCALIZADO NA AREA RESTRITA SBR 701 (FRONTEIRA), A ACFT  ENVOLVIDA NA MISSAO DEVERA POSSUIR OBRIGATORIAMENTE UMA AVOAR VALIDA EMITIDA PELO EXMO SR COMANDANTE DA ALA 8  \n Duração:  10/11/18 13:47 a 31/12/20 23:59 UTC  | Divulgação: 10/11/2018 13:46', 'INFOTEMP 0161/2019 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO \n Duração:  19/03/19 10:23 a 31/12/20 23:59 UTC  | Divulgação: 19/03/2019 10:23']",{'response_status_code': 200}
2019-04-18T04:22:09.714370-03:00,SDTA,MT0061,Tasi,SINOP,MT,OK,"['Revogado INFOTEMP 0920/2018 \n COMPULSORIO CTC COM A RDO SINOP PARA ACFT OPR NA FIZ SINOP \n Duração:  04/10/18 00:00 a 31/12/19 23:59 UTC  | Divulgação: 01/10/2018 14:18', 'Revogado INFOTEMP 0895/2018 \n ACFT EM OPS DE POUSO E DECOLAGEM DEVERAO EFETUAR CTC COM A RDO SINOP NA FREQ 130.175MHZ \n Duração:  27/09/18 18:20 a 31/12/19 23:59 UTC  | Divulgação: 27/09/2018 20:20']",{'response_status_code': 200}
2019-04-18T04:21:52.742930-03:00,SWRP,MT0389,Teles Pires Lodge,APIACÁS,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:21:57.924930-03:00,SIWV,RJ0024,Ten. Brig. Ar Waldir de Vasconcelos,RIO DE JANEIRO,RJ,OK,[],{'response_status_code': 200}
2019-04-18T04:22:03.064895-03:00,SDRV,MS0049,Tenoar,CHAPADÃO DO SUL,MS,OK,[],{'response_status_code': 200}
2019-04-18T04:22:08.771364-03:00,SWFV,MG0198,Terramare,GUAPÉ,MG,OK,[],{'response_status_code': 200}
2019-04-18T04:22:13.497442-03:00,SBTV,BA0068,Terravista,PORTO SEGURO,BA,OK,['INFOTEMP 0073/2019 \n PAPI RWY 15 U/S \n Duração:  02/02/19 17:18 a 03/05/19 23:59 UTC  | Divulgação: 02/02/2019 17:17'],{'response_status_code': 200}
2019-04-18T04:22:18.518402-03:00,SDXK,RR0025,TICOÇA,UIRAMUTÃ,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1295/2018,"['INFOTEMP 1295/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO \n Duração:  12/11/18 16:52 a 31/12/20 23:59 UTC  | Divulgação: 12/11/2018 16:47']",{'response_status_code': 200}
2019-04-18T04:22:23.859403-03:00,SIHY,SP0181,Tom Aviação Agrícola Ltda.,ITÁPOLIS,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:22:28.676649-03:00,SJFR,BA0108,Trancoso Rio Frade,PORTO SEGURO,BA,OK,[],{'response_status_code': 200}
2019-04-18T04:22:33.284649-03:00,SNXV,MG0170,Tranquilo Testolin,FELIXLÂNDIA,MG,OK,[],{'response_status_code': 200}
2019-04-18T04:22:38.247649-03:00,SDWL,SP0159,Três Marias,ITUPEVA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:22:43.118651-03:00,SNAO,RJ0025,Trimonte,CASIMIRO DE ABREU,RJ,OK,[],{'response_status_code': 200}
2019-04-18T04:22:47.903688-03:00,SDYT,RR0026,Tucuxim,AMAJARI,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1269/2018,"['INFOTEMP 1269/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO \n Duração:  11/11/18 11:05 a 31/12/20 23:59 UTC  | Divulgação: 11/11/2018 10:58']",{'response_status_code': 200}
2019-04-18T04:22:52.214703-03:00,SWAE,RR0106,Uaicas,ALTO ALEGRE,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1490/2018,"['INFOTEMP 1490/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  14/12/18 12:04 a 31/12/20 23:59 UTC  | Divulgação: 14/12/2018 12:35', 'Revogado INFOTEMP 1184/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT DESTINADAS APOIAR A SECRETARIA ESPECIAL DE SAUDE INDIGENA E CASO O AD ESTEJA LOCALIZADO NA AREA RESTRITA SBR 701 (FRONTEIRA), A ACFT ENVOLVIDA NA MISSAO DEVERA POSSUIR OBRIGATORIAMENTE UMA AVOAR VALIDA EMITIDA PELO EXMO SR COMANDANTE DA ALA 8  \n Duração:  09/11/18 18:26 a 31/12/20 23:59 UTC  | Divulgação: 09/11/2018 18:26']",{'response_status_code': 200}
2019-04-18T04:22:56.744650-03:00,SWUK,AM0055,Uapui-Cachoeira,SÃO GABRIEL DA CACHOEIRA,AM,Aeródromo FECHADO até 31/12/20: INFOTEMP 1468/2018,"['INFOTEMP 1468/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO \n Duração:  06/12/18 18:26 a 31/12/20 23:59 UTC  | Divulgação: 06/12/2018 21:55', 'Revogado INFOTEMP 1194/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT DESTINADAS APOIAR A SECRETARIA ESPECIAL DE SAUDE INDIGENA E CASO O AD ESTEJA LOCALIZADO NA AREA RESTRITA SBR 701 (FRONTEIRA), A ACFT ENVOLVIDA NA MISSAO DEVERA POSSUIR OBRIGATORIAMENTE UMA AVOAR VALIDA EMITIDA PELO EXMO SR COMANDANTE DA ALA 8  \n Duração:  09/11/18 19:26 a 31/12/20 23:59 UTC  | Divulgação: 09/11/2018 19:22']",{'response_status_code': 200}
2019-04-18T04:23:01.319687-03:00,SJNB,RR0083,Ubarú,PACARAIMA,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1276/2018,"['INFOTEMP 1276/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  12/11/18 00:01 a 31/12/20 23:59 UTC  | Divulgação: 12/11/2018 00:00']",{'response_status_code': 200}
2019-04-18T04:23:06.303651-03:00,SSUL,PR0091,Ultraleve Clube de Curitiba,SÃO JOSÉ DOS PINHAIS,PR,OK,[],{'response_status_code': 200}
2019-04-18T04:23:06.452649-03:00,SSBZ,,,,,O aeródromo não foi encontrado,[],{'response_status_code': 200}
2019-04-18T04:23:10.842650-03:00,SSUS,MS0337,Uniggel Sementes - Fazenda Santa Maria,COSTA RICA,MS,OK,[],{'response_status_code': 200}
2019-04-18T04:23:15.901689-03:00,SJNC,RR0084,Uraricoera,ALTO ALEGRE,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1277/2018,"['INFOTEMP 1277/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  12/11/18 00:03 a 31/12/20 23:59 UTC  | Divulgação: 12/11/2018 00:02']",{'response_status_code': 200}
2019-04-18T04:23:20.627689-03:00,SBUY,AM0025,Urucu,COARI,AM,OK,"['N0179 | 08/12/16  MODIFICAÇÃO NA CARTA DE APROXIMAÇÃO POR INSTRUMENTO \n - Corrigir as seguintes modificações na carta IAC NDB RWY 09. \n\n1 - Corrigir Elevação de Aeródromo para 210FT;\n2 - Corrigir Elevação de Cabeceira para 210FT;\n3 - Retirar o quadro com a informação RUMOS SÃO VERDADEIROS;\n4 - Corrigir o nome do órgão ATS local de TWR URUCU para AFIS URUCU. \n \n  \tPeríodo: De 08 de dezembro de 2016, 0000 UTC até 31 de dezembro de 2019, 2359 UTC. \n\tRef: AIP MAP IAC (RPLC N154/15)', 'Z0345/17  N  02/02/2017 18:46 \n IAP NDB RWY 09 CORRIGIR: 1. ELEVACAO DE AD PARA 210FT 2. ELEVACAO DE THR PARA 210FT 3. RETIRAR O QUADRO COM INFORMACAO RUMOS SAO VERDADEIROS 4. CORRIGIR O NOME DO ORGAO ATS LOCAL DE TWR URUCU PARA AFIS URUCU REF.: AIP MAP \n \n  02/02/17 18:46 a PERM']",{'response_status_code': 200}
2019-04-18T04:23:24.781689-03:00,SWAS,SP0270,Usina Açucareira Santo Antônio,SERTÃOZINHO,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:23:29.567688-03:00,SWYO,SP0284,Usina Branco Peres,ADAMANTINA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:23:34.107688-03:00,SDUU,SP0152,Usina Califórnia,PARAPUÃ,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:23:38.903649-03:00,SDDV,SP0089,Usina Catanduva,PALMARES PAULISTA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:23:43.808649-03:00,SNFH,RO0022,Usina César Filho,CHUPINGUAIA,RO,Aeródromo FECHADO até 31/12/20: INFOTEMP 1158/2018,['INFOTEMP 1158/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO  \n Duração:  09/11/18 15:12 a 31/12/20 23:59 UTC  | Divulgação: 09/11/2018 15:09'],{'response_status_code': 200}
2019-04-18T04:23:48.426691-03:00,SDGB,SP0103,Usina Colorado,GUAÍRA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:23:51.944688-03:00,SNUZ,AL0012,Usina Coruripe,CORURIPE,AL,OK,[],{'response_status_code': 200}
2019-04-18T04:23:56.459650-03:00,SNHJ,SP0228,Usina de José Bonifácio,JOSÉ BONIFÁCIO,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:24:00.592649-03:00,SNUS,MG0164,Usina Delta I,DELTA,MG,OK,"['F0690/19  N  15/04/2019 17:45 \n EXIBICAO AEREA (ESQUADRILHA DA FUMACA) SUBJ COOR APP UBERABA ACONTECERA 200219S0474616W (IGARAPAVA, SP) RAIO 9,5KM DNG \n \n  SFC \n  FL075 \n  11/05/19 18:15 a 11/05/19 20:15 UTC']",{'response_status_code': 200}
2019-04-18T04:24:03.840650-03:00,SSVO,SP0259,Usina de Monções,MONÇÕES,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:24:08.497649-03:00,SNUP,AL0011,Usina Porto Rico,CAMPO ALEGRE,AL,OK,[],{'response_status_code': 200}
2019-04-18T04:24:13.054650-03:00,SDUD,SP0150,Usina Santa Adélia,JABOTICABAL,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:24:17.226651-03:00,SJXC,BA0127,Usina Santa Cruz,SANTA CRUZ CABRÁLIA,BA,OK,[],{'response_status_code': 200}
2019-04-18T04:24:20.255692-03:00,SDGF,MS0030,Usina Santa Luzia,NOVA ALVORADA DO SUL,MS,OK,[],{'response_status_code': 200}
2019-04-18T04:24:25.047649-03:00,SDUL,SP0151,Usina Santa Lydia,RIBEIRÃO PRETO,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:24:30.136651-03:00,SDSQ,SP0143,Usina Santa Rita,SANTA RITA DO PASSA QUATRO,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:24:34.891690-03:00,SNZL,SP0242,Usina São Luiz,OURINHOS,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:24:38.680649-03:00,SDTY,SP0149,Usina São Martinho,PRADÓPOLIS,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:24:42.895649-03:00,SSYO,GO0112,Usina São Simão,SÃO SIMÃO,GO,Aeródromo FECHADO até 15/10/19: INFOTEMP 0854/2018,['INFOTEMP 0854/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO \n Duração:  15/10/18 00:00 a 15/10/19 23:59 UTC  | Divulgação: 12/09/2018 19:21'],{'response_status_code': 200}
2019-04-18T04:24:46.997650-03:00,SSUT,MT0316,Usinas Itamarati,NOVA OLÍMPIA,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:24:51.628653-03:00,SDUM,MG0086,Usina Vale do Pontal,LIMEIRA DO OESTE,MG,OK,[],{'response_status_code': 200}
2019-04-18T04:24:57.206689-03:00,SNOT,MG0160,Usina Vale do Tijuco,UBERABA,MG,OK,[],{'response_status_code': 200}
